,pupil_timestamp,diameter_3d,model_confidence,diameter_3d_0,diameter_3d_1,time_duration,pp_time,st
6802,77335.382534,2.879434158708067,1.0,,2.879434158708067,31.32400300000154,2.3599119999998948,target_1
6803,77335.390578,,,,,31.332047000003513,2.3679560000018682,target_1
6804,77335.398485,2.837971339733416,1.0,2.837971339733416,,31.339953999995487,2.375862999993842,target_1
6805,77335.406577,,,,,31.348045999999158,2.3839549999975134,target_1
6806,77335.406597,2.85920786846825,1.0,2.85920786846825,,31.348065999991377,2.383974999989732,target_1
6807,77335.414524,2.881255115316025,1.0,,2.881255115316025,31.355993000004673,2.3919020000030287,target_1
6808,77335.414541,,,,,31.356010000003153,2.391919000001508,target_1
6809,77335.422575,,,,,31.36404400000174,2.399953000000096,target_1
6810,77335.422582,,,,,31.364050999996834,2.3999599999951897,target_1
6811,77335.430483,,,,,31.37195200000133,2.4078609999996843,target_1
6812,77335.438541,,,,,31.38000999999349,2.4159189999918453,target_1
6813,77335.438544,2.844986812178901,1.0,2.844986812178901,,31.38001300000178,2.415922000000137,target_1
6814,77335.44657100001,2.876832577905464,1.0,,2.876832577905464,31.388040000005276,2.4239490000036312,target_1
6815,77335.454525,,,,,31.395993999991333,2.4319029999896884,target_1
6816,77335.454538,2.876786741100984,1.0,,2.876786741100984,31.39600700000301,2.4319160000013653,target_1
6817,77335.462521,2.8782948527165746,1.0,2.8782948527165746,,31.40398999999161,2.439898999989964,target_1
6818,77335.462531,2.881783473056066,1.0,,2.881783473056066,31.403999999994994,2.4399089999933494,target_1
6819,77335.470695,,,,,31.412163999993936,2.4480729999922914,target_1
6820,77335.470696,2.87936084638472,1.0,,2.87936084638472,31.41216500000155,2.448073999999906,target_1
6821,77335.478495,,,,,31.41996400000062,2.4558729999989737,target_1
6822,77335.478512,2.8894276078818657,1.0,2.8894276078818657,,31.419980999999098,2.455889999997453,target_1
6823,77335.486636,2.8912899297183903,1.0,2.8912899297183903,,31.42810499999905,2.4640139999974053,target_1
6824,77335.486651,2.887913607401302,1.0,,2.887913607401302,31.428119999996852,2.4640289999952074,target_1
6825,77335.494465,2.866074274274758,1.0,2.866074274274758,,31.435933999993722,2.4718429999920772,target_1
6826,77335.494473,2.8816081887967098,1.0,,2.8816081887967098,31.43594199999643,2.4718509999947855,target_1
6827,77335.502489,,,,,31.443958000003477,2.479867000001832,target_1
6828,77335.50249,,,,,31.44395899999654,2.4798679999948945,target_1
6829,77335.510545,2.833474433780581,1.0,2.833474433780581,,31.45201399999496,2.487922999993316,target_1
6830,77335.518768,2.861892975741553,1.0,2.861892975741553,,31.46023699999205,2.4961459999904037,target_1
6831,77335.526543,,,,,31.468011999997543,2.5039209999958985,target_1
6832,77335.526553,2.930053449249396,1.0,,2.930053449249396,31.46802200000093,2.503930999999284,target_1
6833,77335.53458200001,2.9003000583962204,1.0,2.9003000583962204,,31.4760510000051,2.511960000003455,target_1
6834,77335.534616,,,,,31.476085000002058,2.5119940000004135,target_1
6835,77335.542595,,,,,31.484064000003855,2.51997300000221,target_1
6836,77335.550731,2.890667025716482,1.0,,2.890667025716482,31.492199999993318,2.528108999991673,target_1
6837,77335.550736,,,,,31.492205000002286,2.5281140000006417,target_1
6838,77335.558527,,,,,31.499995999998646,2.535904999997001,target_1
6839,77335.558531,2.879945263352085,1.0,2.879945263352085,,31.5,2.5359089999983553,target_1
6840,77335.566837,2.884230294821052,1.0,2.884230294821052,,31.50830600000336,2.5442150000017136,target_1
6841,77335.574595,,,,,31.516063999995822,2.5519729999941774,target_1
6842,77335.574604,2.8933638933694708,1.0,2.8933638933694708,,31.516072999991593,2.5519819999899482,target_1
6843,77335.582583,2.9010704708154136,1.0,2.9010704708154136,,31.52405199999339,2.5599609999917448,target_1
6844,77335.582614,,,,,31.524082999996608,2.5599919999949634,target_1
6845,77335.590546,2.8854650628704253,1.0,,2.8854650628704253,31.53201500000432,2.5679240000026766,target_1
6846,77335.590575,2.8987911790437773,1.0,2.8987911790437773,,31.53204399999231,2.5679529999906663,target_1
6847,77335.598593,2.895510982726566,1.0,2.895510982726566,,31.540062000000034,2.5759709999983897,target_1
6848,77335.598611,2.902718103800401,1.0,,2.902718103800401,31.540079999991576,2.5759889999899315,target_1
6849,77335.606609,,,,,31.54807799999253,2.583986999990884,target_1
6850,77335.606622,,,,,31.548091000004206,2.584000000002561,target_1
6851,77335.614595,2.8983050320223644,1.0,,2.8983050320223644,31.55606400000397,2.5919730000023264,target_1
6852,77335.622498,2.903275757359044,1.0,2.903275757359044,,31.56396699999459,2.599875999992946,target_1
6853,77335.62254,2.905703153965014,1.0,,2.905703153965014,31.564008999994257,2.5999179999926127,target_1
6854,77335.630518,2.900582019119053,1.0,,2.900582019119053,31.57198700000299,2.6078960000013467,target_1
6855,77335.63052,2.9155472139194094,1.0,2.9155472139194094,,31.57198900000367,2.6078980000020238,target_1
6856,77335.638536,,,,,31.580004999996163,2.6159139999945182,target_1
6857,77335.638559,,,,,31.580027999996673,2.6159369999950286,target_1
6858,77335.646576,,,,,31.588044999996782,2.6239539999951376,target_1
6859,77335.654568,2.9148210328245265,1.0,2.9148210328245265,,31.596036999995704,2.631945999994059,target_1
6860,77335.65459600001,,,,,31.596065000005183,2.631974000003538,target_1
6861,77335.662525,,,,,31.603994000004604,2.6399030000029597,target_1
6862,77335.66252700001,,,,,31.60399600000528,2.639905000003637,target_1
6863,77335.670575,,,,,31.612043999994057,2.6479529999924125,target_1
6864,77335.678568,,,,,31.620037000000593,2.6559459999989485,target_1
6865,77335.67857,,,,,31.62003900000127,2.6559479999996256,target_1
6866,77335.68664100001,2.934807587324836,1.0,2.934807587324836,,31.62811000000511,2.6640190000034636,target_1
6867,77335.686702,,,,,31.62817100000393,2.6640800000022864,target_1
6868,77335.694469,,,,,31.635937999992166,2.671846999990521,target_1
6869,77335.694502,2.945914868709087,1.0,2.945914868709087,,31.63597099999606,2.6718799999944167,target_1
6870,77335.702466,,,,,31.643935000000056,2.679843999998411,target_1
6871,77335.702488,,,,,31.64395699999295,2.679865999991307,target_1
6872,77335.710544,2.967671633157157,1.0,2.967671633157157,,31.652012999998988,2.687921999997343,target_1
6873,77335.718749,2.9662806269588486,1.0,,2.9662806269588486,31.660218000004534,2.696127000002889,target_1
6874,77335.726509,2.9954392467914097,1.0,2.9954392467914097,,31.667977999997674,2.7038869999960298,target_1
6875,77335.726561,,,,,31.668030000000726,2.7039389999990817,target_1
6876,77335.734673,2.998273445757748,1.0,2.998273445757748,,31.676141999996617,2.712050999994972,target_1
6877,77335.734679,2.985914138864306,1.0,,2.985914138864306,31.676147999998648,2.712056999997003,target_1
6878,77335.742524,3.0030579470932364,1.0,3.0030579470932364,,31.683992999998736,2.7199019999970915,target_1
6879,77335.742553,,,,,31.684022000001278,2.719930999999633,target_1
6880,77335.750681,,,,,31.692150000002584,2.7280590000009397,target_1
6881,77335.750712,2.996610200397463,1.0,2.996610200397463,,31.69218099999125,2.7280899999896064,target_1
6882,77335.758672,,,,,31.70014099999389,2.7360499999922467,target_1
6883,77335.766971,,,,,31.708440000002156,2.7443490000005113,target_1
6884,77335.767016,,,,,31.708484999995562,2.7443939999939175,target_1
6885,77335.774587,,,,,31.716056000004755,2.7519650000031106,target_1
6886,77335.774619,,,,,31.716088000001037,2.751996999999392,target_1
6887,77335.782551,,,,,31.724019999994198,2.759928999992553,target_1
6888,77335.782554,3.010431735680342,1.0,3.010431735680342,,31.72402300000249,2.7599320000008447,target_1
6889,77335.79054,3.013746567725458,1.0,3.013746567725458,,31.73200899999938,2.767917999997735,target_1
6890,77335.790575,3.019203512818005,1.0,,3.019203512818005,31.732044000003953,2.767953000002308,target_1
6891,77335.798641,,,,,31.740109999998822,2.776018999997177,target_1
6892,77335.798662,,,,,31.740130999998655,2.7760399999970105,target_1
6893,77335.80658,3.03334167066537,1.0,,3.03334167066537,31.74804900000163,2.783957999999984,target_1
